subject,session,scan,site,bg_mean,bg_size,bg_std,cnr,csf_mean,csf_size,csf_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,gm_mean,gm_size,gm_std,qi1,snr,wm_mean,wm_size,wm_std
51271,session_1,anat_1,UCLA_1,13.7407519576,4497195,17.0071848879,6.8096950946,124.629044943,209799,37.1030993011,0.4582554678,66.8709440722,107.2665018502,5333205,143.0444893719,4.6286175438,4.1929081667,4.8085,4.91845,205.5172996744,630561,33.9106197409,0.0595840296,6.3071285787,321.3310431795,436943,40.8289081468
51272,session_1,anat_1,UCLA_1,12.1185598263,4087118,17.5521596657,7.149478826,133.4939138776,164719,36.0530957356,0.42170025,58.3966577526,88.8870111201,5743282,136.6233698013,4.8897174055,4.6076998169,5.1339,4.94219,223.1502560572,456148,37.8576852485,0.0219602174,5.0641637732,348.6390499379,337199,43.1904702073
51273,session_1,anat_1,UCLA_1,13.8133329149,4620070,17.2564927823,7.4365210242,124.2415450902,186371,37.3694264354,0.4381401562,58.5916623023,97.2128544641,5210330,138.4819014961,4.4471575628,4.169491501,4.4641,4.72533,212.1652941881,584830,38.0147594825,0.0438339679,5.6334074189,340.4935655674,401434,49.0894010576
51274,session_1,anat_1,UCLA_1,14.2421519744,3974471,19.2671544342,6.2918603972,149.1436435135,249973,32.9000677688,0.4213378362,63.8489950868,102.9445283575,5855929,161.4178207847,5.4594206286,4.8937164722,5.71371,5.81947,232.6519034895,449858,35.3656012393,0.0619778079,5.3430063432,353.8781494415,385743,43.4154322923
51275,session_1,anat_1,UCLA_1,10.4677768665,4870895,15.7431520071,7.8167112381,128.6612775237,175167,34.1044696287,0.4250412689,68.9833225303,91.5102388242,4959505,127.6008504301,4.8523394537,4.5757831515,4.96111,5.03279,215.5118658731,490103,35.4984568914,0.034127609,5.8127012166,338.5715390896,350298,37.66862563
51276,session_1,anat_1,UCLA_1,16.1978075632,3778809,18.4005476679,7.0240629656,127.6940908744,235534,36.2713810671,0.4659239637,50.6196444913,100.6473803335,6051591,142.4427417637,4.7604849251,4.4030914917,4.95727,4.94258,212.2300309248,664515,34.3617585067,0.0296294414,5.4698035162,341.4766363448,438737,43.8855324802
51277,session_1,anat_1,UCLA_1,11.7312005324,4910538,15.4402556261,7.8799608262,121.4896043862,186040,31.6674180193,0.4328072386,77.8899823437,100.5669331782,4919862,138.4726781919,4.4715774482,3.9855669042,4.66408,4.8098,197.5316112858,575981,33.3402813377,0.0178943733,6.5132945732,319.2002207665,400423,41.2645875228
51278,session_1,anat_1,UCLA_1,14.5705716377,3993141,17.0469729506,7.8236046405,128.8144449303,214982,31.4175999608,0.4297029845,47.4523018135,82.8187748736,5837259,130.4026558426,4.8365206377,4.3891998256,4.9442,5.21335,207.629822424,568827,34.0723625929,0.0590510077,4.8582686858,340.9985991062,390465,45.9396239749
51279,session_1,anat_1,UCLA_1,15.633432831,3985687,17.1564638469,8.0863055625,145.732033579,196909,39.5407140179,0.4274361285,60.6206468508,97.1059054568,5844713,152.4130033631,5.0454588713,4.504799821,5.35994,5.31944,237.6788114097,572813,38.6229906634,0.0375917627,5.6600186567,376.4112204484,392872,41.3190877806
51280,session_1,anat_1,UCLA_1,13.3354392397,3532604,17.0243673063,7.0266783371,124.8421458074,183036,32.0843063814,0.4170867046,73.0716074447,96.2714274962,6297796,157.8122269055,5.2629323019,4.646591482,5.63188,5.57051,205.4197411944,526341,32.1266561717,0.0359276047,5.6549195494,325.0444941474,356339,40.959620913
51281,session_1,anat_1,UCLA_1,12.7201266272,3985874,16.0302991725,7.2744609137,123.4080460953,194380,31.0603459055,0.4267021678,47.5605165958,75.4571539249,5844526,119.2612062528,4.7293084009,4.2034164996,4.84205,5.19711,199.9246987073,548636,32.3150639672,0.032831946,4.7071581829,316.5364834722,377486,42.957143368
51282,session_1,anat_1,UCLA_1,12.5313081463,3824404,17.6184463854,6.9371468106,124.7424327954,205492,32.8236824798,0.3976115769,55.3467273761,80.7364303939,6005996,139.1153710644,5.5380724214,4.8816581394,6.08133,5.7215,209.370346054,412768,33.358769097,0.061056311,4.5824943146,331.5920952042,323095,42.0727426429
51291,session_1,anat_1,UCLA_2,16.1727987983,3765466,18.0378014453,6.3497740022,131.6600655058,237231,35.8617628646,0.4848147243,47.3275090859,99.9192790886,6064934,133.3929484393,4.953350263,4.7195086146,5.16002,4.9905602975,222.0163976731,550261,38.0466314132,0.0190438581,5.5394377963,336.5523603481,452518,43.8740211852
51292,session_1,anat_1,UCLA_2,16.4354261153,3859695,18.2776798836,6.4541896841,134.8422123535,236888,34.4782904389,0.4409242283,36.9873147355,80.6355703388,5970705,125.8789972596,5.116844396,4.5977081506,5.3300552846,5.4667964089,220.2302521614,527083,35.2006500906,0.0268332083,4.41169617,338.1978651157,397867,46.5932358042
51293,session_1,anat_1,UCLA_2,10.2862138794,4718978,15.1604261878,7.7314677539,120.735839615,219821,30.816818347,0.4038257904,65.6167052089,80.621532912,5111422,124.5956211067,4.5631778971,4.1163748364,4.8722,4.73765,203.5500902476,444887,33.2403418238,0.0212391327,5.317893568,320.7624364536,332631,40.2377511939
51294,session_1,anat_1,UCLA_2,14.4831892458,4697261,16.5228675833,7.7962446279,128.775415584,207058,35.0902779592,0.4546808679,57.8955844319,99.5617167195,5133139,134.304116883,4.6158759157,4.2336914984,4.64462,5.0014,219.1334676523,611976,41.0782207971,0.040058664,6.0256923453,347.9497852857,450366,49.9630940232
51295,session_1,anat_1,UCLA_2,18.5633664423,3419515,17.2428772848,6.3554338136,121.1939827135,221329,33.2127543914,0.4380640814,33.8871448618,75.9095513334,6410885,126.4532300818,5.0826486159,4.4491081565,5.32062,5.5467003306,202.7535504813,540983,33.1888992803,0.0788357413,4.4023714882,312.3395158204,405015,41.8052689984
51296,session_1,anat_1,UCLA_2,27.879738452,3657761,27.2742404991,3.8801597474,80.9025022545,522289,27.0965810749,0.6407444994,14.1395171512,107.2345146055,6172639,100.0464004641,4.8336969874,4.3067827344,4.91386,5.33658,152.053596751,694613,35.7215536381,0.2577896697,3.9317140512,257.8820068769,627901,62.2139311698
51297,session_1,anat_1,UCLA_2,26.8757923968,3476478,41.8586089139,2.6338433423,143.5568121811,240503,33.0795713621,0.5321646503,26.7145923967,164.9635996476,6353922,197.2079178375,6.1317720636,5.495758115,6.42492,6.5292203892,228.0863971181,495792,33.2867366061,0.1354500158,3.9409718557,338.335415522,374926,42.9619673443
51298,session_1,anat_1,UCLA_2,20.2976058186,2813070,15.8662377303,7.2561334458,120.618231857,218376,31.5898650809,0.4497313096,38.178102403,82.0903880821,7017330,136.3859627854,4.9473558634,4.3485164939,5.20073,5.35443,198.9073139077,653399,34.52818393,0.0401945206,5.173903825,314.0348521621,452827,43.9590318744
51299,session_1,anat_1,UCLA_2,13.5300104258,4827439,18.8476903436,6.7877585667,138.306182113,278772,37.0220782756,0.4608463386,59.1023885666,110.7180045977,5002961,139.8432645118,4.9712769997,4.7095498129,5.28424,4.93678,233.5939134231,519931,38.3362454985,0.0538985578,5.8743539701,361.5274850163,417955,47.053009767
51300,session_1,anat_1,UCLA_2,12.6633706835,4040676,15.9417578501,6.7984418538,118.3737391199,214037,33.2172508404,0.4538639219,61.4246138043,92.1254035598,5789724,130.2821875403,4.9611702726,4.4916748215,5.20833,5.21968,200.835491382,574207,33.5877428094,0.0261132048,5.7788735989,309.2146051725,423932,39.5517753971
51301,session_1,anat_1,UCLA_2,12.5637224973,4653231,15.930814845,6.8418308165,125.0644268485,218232,33.2997262008,0.4444649449,58.6954302384,91.0271891839,5177169,125.9972987982,5.2640897762,4.5744581516,5.50661,5.7909,207.0562723801,555459,36.1134123052,0.0299815333,5.7139066689,316.0522123185,424306,45.7285259524
51302,session_1,anat_1,UCLA_2,14.2193625736,5108825,16.5628497151,7.2644798183,125.3606939681,219549,31.6799063997,0.4475517004,61.676779274,103.2542215257,4721575,136.8527606582,4.5002037648,4.093916504,4.54192,4.90137,206.3616035254,619510,32.2089311534,0.0459428538,6.2340855168,326.6820910138,417673,37.6032840396
51303,session_1,anat_1,UCLA_2,12.7755564059,3716172,16.6651051871,6.8819684151,133.1571038394,191122,39.1573470912,0.4364377078,65.4555365998,93.4668020231,6114228,141.8659828568,5.3205142976,4.8328414746,5.65153,5.51433,213.1028455347,522784,33.1185443726,0.0470032065,5.608533578,327.791573067,387733,37.5422141147
51304,session_1,anat_1,UCLA_2,16.7581896181,4094208,17.4064722763,7.2710529485,133.303698971,236336,36.8131671991,0.4683861607,45.3980436852,94.7643806205,5736192,132.3786139754,4.8692310508,4.3772664927,5.05259,5.21991,216.0988256489,631668,34.8425950115,0.079773182,5.4442036914,342.6622072172,451700,43.3337719774
51305,session_1,anat_1,UCLA_2,4.978305365,3766876,13.3554180739,8.4108591565,208.2426313674,288656,45.9031989822,0.4010705302,138.7018587562,87.3598743991,7767460,143.3374702241,7.9170015555,7.59625,8.2215736218,7.945625115,315.2249597655,585318,41.7527769802,0.1561025635,6.5411560998,427.5555001614,483404,45.3422939042
51306,session_1,anat_1,UCLA_2,14.6041964738,4572458,17.6368685069,7.8654091472,139.6236228588,221201,35.7264799982,0.4281802814,61.3658946084,100.3971266705,5257942,148.6509790983,4.5598842709,4.1073915035,4.69255,4.91912,233.2507998677,574470,41.0431027574,0.078273655,5.6924576282,371.9719867499,401203,50.2031549637
51307,session_1,anat_1,UCLA_2,11.3293172691,4907541,15.3760286933,7.1477042077,114.2494743933,195964,31.1545019191,0.4264944108,66.5698873913,89.8301708418,4922859,127.3327019154,4.498302872,4.0335581731,4.62271,4.8816,193.3814832505,533895,35.3153470304,0.0181828333,5.8422218528,303.2847882388,389212,46.2707212947
51308,session_1,anat_1,UCLA_2,18.4443161469,3815783,17.2019748493,7.6369260827,133.6097970317,235357,39.4811597766,0.4675220879,46.8848420517,98.3504864898,6014617,141.9530348273,4.6224537577,4.210058166,4.77385,4.91429,213.0689601959,706335,35.0553754635,0.070242464,5.717395087,344.4391705971,460090,38.0219462822
51309,session_1,anat_1,UCLA_2,13.1369069606,3448970,17.1565032791,6.3791969998,147.3204963453,219444,34.580234545,0.4148739483,72.9193331913,95.5479814086,6381430,157.8555114737,5.5933865203,5.0634253018,5.89372,5.8639603495,232.9149921799,469945,36.9547313512,0.0469314027,5.5691990293,342.3597064258,384230,46.8270402501
51311,session_1,anat_1,UCLA_2,10.3959442044,4799305,15.4649046024,8.3806180318,125.4081938592,162097,35.2817750042,0.4105457076,87.9132493355,98.5343788976,5031095,144.2840205489,4.5918418551,4.2883831629,4.68909,4.81479,214.7694651818,503386,39.1191909888,0.025004037,6.3714831375,344.3749235525,361359,46.6028726623
51312,session_1,anat_1,UCLA_2,14.0174883609,3939077,21.9485680116,4.8729026485,132.9363284452,272021,33.9533185511,0.4663509074,47.2998954308,106.2667553621,5891323,144.1789320346,5.2983717194,4.7432664782,5.57244,5.6273703354,219.968423356,452423,35.2798711208,0.0949031969,4.8416259004,326.9216585517,413638,49.8503285305
51313,session_1,anat_1,UCLA_2,11.8314175628,4471308,17.9171166097,6.7771239184,149.3602683077,223922,33.4319434186,0.4398565148,117.4820394356,138.9280355702,5359092,186.7052929208,5.3762706834,4.925241471,5.72922,5.50706,237.4932077451,510876,36.7982792183,0.0297170313,7.7539281904,358.9197272684,397607,43.401836227
51314,session_1,anat_1,UCLA_2,11.0462938099,4978981,16.5960064846,6.83847107,134.4682510655,251536,63.2499649273,0.4499138594,68.3250369393,101.8152218969,4851419,129.5735781701,5.0612682769,4.556099819,5.22078,5.4506703249,214.7766336456,491202,38.3996591601,0.0647632518,6.1349230004,328.2679438685,428280,54.7248930189
51315,session_1,anat_1,UCLA_2,13.7054576782,4575682,17.8869217387,7.4560551843,143.4112406552,215628,35.3258813951,0.4415358089,80.1626998257,118.6922089825,5254718,163.1480864411,5.0310045576,4.5071414876,5.33035,5.30037,234.1168666653,566004,40.1746032989,0.0323588921,6.635697898,367.4827422266,424881,43.4176940143
51316,session_1,anat_1,UCLA_2,12.9226499901,4804033,19.4796902968,5.6126654083,129.9295508625,283254,36.825991566,0.4658408036,59.0962123447,112.9295606548,5026367,139.7863687393,4.7924895611,4.2501331644,4.92717,5.25633,213.1900741592,528862,36.7557243423,0.0790716883,5.7972975409,322.5230580518,459796,52.0963774341
51317,session_1,anat_1,UCLA_2,12.7908620737,4779487,17.2908910198,6.539846889,127.8225487015,268113,36.6530038281,0.4630992514,67.0126301989,109.4435849519,5050913,137.916188764,4.9706935574,4.3908498255,5.14247,5.4391403242,211.1405110466,560262,34.3910314205,0.0604851525,6.3295514862,324.2202908896,448280,49.3450877797
51318,session_1,anat_1,MAX_MUN,11.6965478797,3465812,13.9137597897,8.6173765294,150.4067617521,309476,39.9138179187,0.467710598,83.4892622584,97.1517747889,6364588,134.7091139419,6.34976,5.98952,6.94135,6.15795,251.8183670987,600073,41.5763770555,0.1600759072,6.9824243237,371.718474146,559739,47.6206292642
51319,session_1,anat_1,MAX_MUN,10.1207732303,3579684,13.3992228995,8.1874911862,149.0268378973,307811,42.1562507764,0.4866781423,109.9007610864,108.9581847904,6250716,138.2633138371,5.55541,5.20179,6.09703,5.40601,252.9189832729,606023,39.1322029609,0.1416613869,8.1316793972,362.6250026644,562972,43.1979872176
51320,session_1,anat_1,MAX_MUN,10.5750807166,2875492,14.5735062706,7.8363287463,156.6114157418,273920,44.242659177,0.4963055013,113.3216718559,116.2798908339,6954908,152.3813254988,5.5544,5.36129,6.16625,5.18346,261.8449593098,550133,39.5250757355,0.1002757093,7.9788548256,376.0477454331,600958,44.1080972977
51321,session_1,anat_1,MAX_MUN,9.2377963031,3293756,14.0654675473,7.898451515,157.4936529966,275248,40.3211068739,0.4380351884,101.1987731967,93.5944665183,6536644,141.0565854483,5.86282,5.71729,6.37839,5.5261,259.5425894222,490063,36.6751460838,0.1144854081,6.654202301,370.6380028799,484037,41.8728558787
51322,session_1,anat_1,MAX_MUN,7.5078331272,3704906,12.1781150832,9.565090677,160.1021415651,271437,41.7042564351,0.4463380206,169.7412145011,109.1500631623,6125494,151.0889859015,5.94498,5.58402,6.47792,5.80856,264.5069860169,543729,39.0769898242,0.1125604806,8.9628043763,380.9917610627,489869,44.9150565313
51323,session_1,anat_1,MAX_MUN,10.4296678355,3282801,16.2451524247,7.3911766165,151.3833196274,296708,50.4325903145,0.4776650129,90.5979378574,110.0136970819,6547599,147.1777465717,5.70127,5.5163,6.15883,5.45469,256.6985412765,617869,41.4748561351,0.125670426,6.7720938657,376.7693320094,600248,50.3501407382
51324,session_1,anat_1,MAX_MUN,14.3898077086,2958687,18.9473164094,6.1070499569,149.4549463372,294804,45.3996686761,0.608585394,121.8485215689,221.1113304877,2968513,141.7188874022,3.55844,3.28758,3.98749,3.43718,258.0540800291,516087,38.0443571827,0.1427146569,11.6697966989,373.7662878914,508921,48.573462148
51325,session_1,anat_1,MAX_MUN,10.8388233483,3883596,14.4826216801,7.9575131433,157.0334472926,253892,44.901418657,0.4398216647,83.1374911737,93.5174542494,5946804,135.8648893622,5.67136,5.29556,6.12641,5.62267,263.9358866348,474784,36.9632803864,0.1302097335,6.457218611,379.181539004,448069,42.8683358536
51326,session_1,anat_1,MAX_MUN,13.035952871,3177660,15.950331551,6.7521426906,150.3503037316,304216,46.2139155729,0.4921757701,65.4975452204,100.2989829754,6652740,133.1688352202,5.66941,5.5663,6.30595,5.19155,252.4528943754,560570,36.4204781456,0.1552286903,6.2882067783,360.1518089708,589313,43.702892981
51327,session_1,anat_1,MAX_MUN,12.319808621,3184048,16.1732924865,6.5368800018,141.5401926599,301983,41.4284375246,0.4752679114,63.0687629699,94.1597610238,6646352,131.1625094185,5.89868,5.57714,6.33343,5.8105,241.7266462831,568432,38.1589823374,0.1353123445,5.8219290291,347.4495185019,606856,46.1100865902
51328,session_1,anat_1,MAX_MUN,14.4391998986,3054263,15.3856113022,7.6285977908,217.3182136866,305232,54.3590360538,0.5099855489,119.1264548468,143.8811601654,6776137,179.8171345305,6.90344,6.22475,7.41656,7.12643,324.6889101525,728423,44.1524495809,0.2319161775,9.3516700337,442.0595505417,615897,52.2225052345
51329,session_1,anat_1,MAX_MUN,12.4271023184,2901951,15.2648271779,6.2856213761,196.7043255869,293255,45.6644991742,0.4980230437,91.2259088841,113.9081290777,6928449,149.5667530938,7.22594,6.74743,7.87412,7.10139,288.1359552637,676855,35.0091124298,0.2058363494,7.4621302783,384.0848792759,586751,41.4966455954
51330,session_1,anat_1,MAX_MUN,13.2342961835,3481781,17.0418276683,5.8105500816,190.3026652855,322442,51.6795785689,0.4943440925,86.7384400812,124.8590638373,6348619,157.4581485048,6.45998,6.10948,6.96033,6.33957,302.8296851404,582069,37.8698759175,0.1483800963,7.326624014,401.8520782894,613365,44.3991952449
51331,session_1,anat_1,MAX_MUN,12.8765099329,4000840,15.236226849,6.6488932109,182.6332788939,320846,48.7097189416,0.5061998161,110.3096718038,137.6644729619,5829560,157.942732007,5.8478,5.3958,6.25611,5.92405,292.9268937174,619509,39.0523141682,0.1717194389,9.0353388885,394.2309389725,609070,43.9952913807
51332,session_1,anat_1,MAX_MUN,2.3364663952,4410063,3.696871357,8.4718987649,109.3070070673,365060,27.8700935649,0.5185366398,738.1571631588,84.4367135162,6075697,83.5965594574,5.2633241384,4.82473,5.57012992,5.42554112,156.7315943571,759604,11.4708440637,0.1339112389,22.8400464509,188.05111424,714478,12.4906524985
51333,session_1,anat_1,MAX_MUN,1.9509140696,3510619,2.4783941237,11.3348228579,102.1028543277,328834,26.106277067,0.4556542805,803.0011150252,52.9770353029,6975141,71.9867500444,5.9215495164,5.66154,6.23199232,5.88496896,147.8953589865,614090,10.0206657839,0.2286673661,21.3755491089,175.987517351,594345,9.901522396
51334,session_1,anat_1,MAX_MUN,2.7207782354,3393729,3.6178516899,8.7554811837,127.5058790972,325220,34.2260293453,0.4881697773,659.6493456289,72.7000618018,7092031,90.7297874983,5.5105320119,5.19389,5.9647488,5.40128256,179.2796424043,691619,11.8303403318,0.1538841198,20.0948153859,210.9556748004,706483,10.9820514866
51335,session_1,anat_1,MAX_MUN,2.8366108731,3104717,5.5805297559,6.0928288627,121.1795487487,275279,30.4410843344,0.4469103092,276.615197004,58.884566043,7381043,85.8649449746,5.620121102,5.43708,5.92882688,5.50683648,173.6315197511,585030,12.4697831431,0.0918470186,10.5517878443,207.6327325173,549142,12.4609025797
51336,session_1,anat_1,MAX_MUN,15.8835778064,2851166,17.2754472772,5.6698182787,201.4514774422,364109,49.5121717975,0.4933401067,76.1380093379,120.4633002095,7634594,165.5898789235,6.6039745062,6.16965,7.22886656,6.4578048,315.2709129259,620609,38.9648466569,0.1734827085,6.9730929843,413.2195596703,641156,46.5544288223
51338,session_1,anat_1,MAX_MUN,12.8055146621,2956192,14.8766303545,6.9529755396,177.7579503063,276373,47.6367548151,0.4733125155,78.5407590844,100.0586640672,6874208,142.3012614428,6.27905,5.99552,6.77067,6.09851,277.4577197918,547029,39.2265909201,0.168129472,6.7258956956,380.8945667592,519561,46.0961268345
