subject,session,scan,site,bg_mean,bg_size,bg_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,ghost_x,ghost_y,ghost_z,snr
51318,session_1,rest_1,MAX_MUN,71.9951952933,79443,99.1770534846,0.6002503772,55.897544566,898.3929304923,35245,180.1686446576,1.7653880723,1.7168466667,2.0615965028,1.5544817845,-0.00649488,0.0547571,,9.0584757152
51319,session_1,rest_1,MAX_MUN,68.314181269,78982,96.3202956811,0.5926718921,61.0897114513,896.0970378852,35706,221.1177748724,1.8772462009,1.84757,2.14387,1.6701861464,-0.00136109,0.0546041,,9.3033044754
51320,session_1,rest_1,MAX_MUN,67.4531154209,80500,88.9590015068,0.5944627856,57.0702653397,820.7141025353,34188,194.2377464162,1.8139784151,1.7672066667,2.0986070002,1.6094569577,-0.00120804,0.0581059,,9.2257566816
51321,session_1,rest_1,MAX_MUN,61.4884811922,84465,82.0956999673,0.5642779905,69.1850152425,833.0246210196,30223,184.2058966643,1.7956329236,1.7690366667,2.0422730087,1.6025136016,0.00111364,0.0314638,,10.1469945606
51322,session_1,rest_1,MAX_MUN,74.326444562,111579,106.3212352662,0.5484263079,47.4187473949,870.2402919051,31781,201.586530402,1.8195141709,1.8144633333,2.0656495075,1.6071657001,-0.00440767,0.0473613,,8.1850092291
51323,session_1,rest_1,MAX_MUN,86.0341917791,78518,108.0350945741,0.6247753028,40.8495763971,861.2607816038,36170,193.3132831375,1.9492101119,1.9290466667,2.1708029883,1.7685317798,0.00755992,0.0443692,,7.9720463522
51324,session_1,rest_1,MAX_MUN,75.8859004486,80341,99.8112918129,0.5991581184,53.0390169066,889.2734768509,34347,207.4064212855,1.7985462166,1.7814933333,2.0282034945,1.6101588815,-0.00839701,0.0529054,,8.9095478147
51325,session_1,rest_1,MAX_MUN,61.359390764,85750,86.2914547486,0.5458734517,82.2332776211,940.6351453591,28938,192.7067663873,1.7812104655,1.7732433333,2.005366826,1.5892205923,-0.00605787,0.0445353,,10.9006754852
51326,session_1,rest_1,MAX_MUN,84.1190721003,78428,113.1232653622,0.6150301837,44.1196388737,911.8567372617,36260,212.8341082726,1.8803768603,1.8264833333,2.1622568385,1.6834978732,-0.00359504,0.0506129,,8.0607356439
51327,session_1,rest_1,MAX_MUN,72.4188951619,78149,92.0194959148,0.6128902203,54.5395632294,843.4258855171,36539,191.0006060406,1.8698912204,1.8289266667,2.1415301702,1.6692772365,-0.00562949,0.0506013,,9.1657303393
51328,session_1,rest_1,MAX_MUN,80.3527496715,111162,110.6473450862,0.6215596395,42.2097934011,869.7513644298,52678,181.1829031443,1.8072742894,1.6540766667,2.0222,1.7647909346,-0.0161993,0.0707684,,7.8605714737
51329,session_1,rest_1,MAX_MUN,88.8676580313,114059,108.121195655,0.6180293085,45.9394678741,929.8370046195,49781,187.9355764252,1.7431153482,1.6558033333,1.8968066667,1.6863394183,0.00158854,0.0439045,,8.5999511843
51330,session_1,rest_1,MAX_MUN,78.1010931573,113956,98.9079632714,0.6068927107,51.9103774744,883.4739706162,49884,209.6040551489,1.8226415651,1.6968733333,1.9949066667,1.7886757834,0.00421724,0.0581902,,8.9322835229
51331,session_1,rest_1,MAX_MUN,70.9136017741,113279,89.1981956432,0.6009429004,61.3424211736,865.589529019,50561,217.4725362822,1.8074551188,1.71309,1.9502166667,1.7674272983,0.00317627,0.0556573,,9.7041147837
51332,session_1,rest_1,MAX_MUN,91.5018044295,111299,95.3162922401,0.6338988686,52.9290102554,943.0880121746,52541,186.0247252816,1.7500643663,1.5885133333,1.95818,1.7231333582,-0.0135593,0.070836,,9.8943002294
51333,session_1,rest_1,MAX_MUN,85.7520362605,118045,100.0671458564,0.6078454218,44.094237719,852.9600068045,45795,195.5606411361,1.7862367182,1.66819,1.9307,1.7695272983,-0.00971404,0.0588384,,8.5238766381
51334,session_1,rest_1,MAX_MUN,75.8277664759,113103,86.0821098695,0.6177455297,55.8648239632,839.4656164066,50737,174.5760098725,1.7031132865,1.5673566667,1.8852466667,1.6718424484,-0.00441508,0.0631261,,9.7519172994
51335,session_1,rest_1,MAX_MUN,80.9116357794,120848,86.5265756613,0.5925866216,58.29270717,885.2260083725,42992,185.5475803843,1.7549984275,1.6749133333,1.92553,1.6760485091,0.000528741,0.0409408,,10.230683482
51336,session_1,rest_1,MAX_MUN,74.5854821738,115085,84.8776023556,0.6110813744,52.557222383,797.4103651297,48755,187.4624708113,1.8053884963,1.68526,1.95288,1.7880091167,0.00754978,0.0640545,,9.3948267034
51338,session_1,rest_1,MAX_MUN,78.2200892195,119166,101.9331131475,0.5942068585,45.2232432693,844.7290067535,44674,181.6886462714,1.7293464758,1.61727,1.8644866667,1.7151606308,-0.000930465,0.0515626,,8.2870912177
51339,session_1,rest_1,MAX_MUN,71.1006835931,113059,79.0163362523,0.6062502523,67.2177825782,845.6368034985,50781,210.6492542741,1.9744672784,1.8644433333,2.12793,1.9401879068,0.00144751,0.0583867,,10.7020502798
51340,session_1,rest_1,MAX_MUN,75.9227503794,118666,89.6712693731,0.5933707433,53.491564935,835.9294601433,45174,199.2033893962,1.7477232705,1.6449466667,1.9433,1.6700454787,0.00313439,0.0428278,,9.3221548662
51341,session_1,rest_1,MAX_MUN,75.3844386932,118734,105.672978882,0.583535891,51.680544582,914.4756272138,45106,185.8159808346,1.6758241822,1.56409,1.8522133333,1.6245485083,-0.0138853,0.0752354,,8.6538265211
51342,session_1,rest_1,MAX_MUN,76.2412771031,115703,97.2267180154,0.6019010369,49.6944644925,849.0287578166,48137,194.3302819896,1.7452142616,1.6690733333,1.8476433333,1.723660631,0.0052526,0.0425934,,8.7324634128
51343,session_1,rest_1,MAX_MUN,72.4757932736,114644,88.8443246999,0.593372602,71.253163226,944.4765615253,49196,211.3249067671,1.8101191244,1.69007,2.0167433333,1.7400697221,-0.00999798,0.0523349,,10.6306909835
51344,session_1,rest_1,MAX_MUN,82.1901033132,114931,111.4620558066,0.6056006606,45.6119820383,914.5396948185,48909,196.0458743982,1.7099977227,1.5985933333,1.87435,1.6687757817,-0.00323089,0.0626122,,8.2049419258
51345,session_1,rest_1,MAX_MUN,76.7529514263,121135,101.5883775852,0.5737001847,51.9876071978,888.6017215596,42705,230.5744886594,1.9292308494,1.8158066667,2.07656,1.9043121487,-0.00406778,0.0640595,,8.7470805488
51346,session_1,rest_1,MAX_MUN,91.073360894,119520,101.0217164798,0.6024220767,48.8683782823,927.9210974285,44320,207.4084357043,1.7390499142,1.6614966667,1.89264,1.6725030545,-0.00731923,0.0520754,,9.1853626108
51347,session_1,rest_1,MAX_MUN,70.9394872337,113117,96.2325948055,0.6061378761,53.3289097121,854.4422237546,50723,179.3288759434,1.7905766254,1.6797333333,1.92442,1.7759848741,-0.00996437,0.0632117,,8.87892741
51348,session_1,rest_1,MAX_MUN,49.08966491,118968,63.8413111985,0.5529420335,118.1309711498,856.5064083614,44872,180.3712563422,1.9140863815,1.76919,2.13589,1.8558030571,-0.0117471,0.0356806,,13.4161782125
51349,session_1,rest_1,MAX_MUN,60.1345878459,116904,78.2978732382,0.5776960456,80.348745663,867.9702741556,46936,172.4135024609,1.8631086168,1.71164,2.0723633333,1.8232059552,-0.00394461,0.0411499,,11.0854897874
51350,session_1,rest_1,MAX_MUN,62.0803865602,113344,82.0587078006,0.5909703533,80.1845899405,903.2182077655,50496,182.0125653925,1.8215210682,1.6611,2.05917,1.7669091164,-0.0132804,0.0470261,,11.0069757613
51351,session_1,rest_1,MAX_MUN,65.8815296411,116520,84.3511539239,0.5833785543,77.3764707226,925.4779671754,47320,172.7641504832,1.665500757,1.5490866667,1.82992,1.6297788114,-0.0105649,0.0350294,,10.9717285908
51352,session_1,rest_1,MAX_MUN,54.6345004618,119151,67.182334632,0.5627253444,100.3058875226,849.2972509977,44689,175.5809271456,1.9287109647,1.8005566667,2.07895,1.9166848762,-0.00241524,0.0255261,,12.6416751613
51353,session_1,rest_1,MAX_MUN,57.6536400093,114020,72.0172577086,0.5860838721,93.3619125365,874.0986879386,49820,174.6347929388,1.9089973236,1.7792433333,2.0573066667,1.9005636638,-0.00987895,0.0344726,,12.1373503484
51354,session_1,rest_1,MAX_MUN,66.3693091045,120219,83.5876776699,0.5770228935,64.628473041,842.857844692,43621,160.5810897401,1.7740533327,1.63729,1.93474,1.7625938375,-0.0127551,0.0348886,,10.0835179082
51355,session_1,rest_1,MAX_MUN,54.5216087589,123657,72.8066771193,0.5416874332,94.1645238777,866.1482443786,40183,169.835043654,1.8955319864,1.7838066667,2.0765066667,1.8387000266,-0.00451054,0.0308003,,11.8965495838
51356,session_1,rest_1,MAX_MUN,66.3272029501,112174,95.7304549169,0.5954655021,72.2189113996,973.9021853052,51666,176.0829710502,1.7602166493,1.6311533333,1.93979,1.7236515401,-0.0163591,0.0551951,,10.1733788495
51357,session_1,rest_1,MAX_MUN,58.1665413119,118267,82.4825225226,0.5653406407,79.2148975873,879.0121642546,45573,185.0773442921,1.8718659297,1.7504533333,2.0591066667,1.8196818445,-0.00943153,0.0464163,,10.656950556
51358,session_1,rest_1,MAX_MUN,46.7527473246,120324,60.5314796846,0.5490448346,112.9741791979,795.7023660446,43516,166.5411637617,2.1576249262,2.01675,2.40337,2.0723091209,-0.00602847,0.0309902,,13.1452654089
51359,session_1,rest_1,MAX_MUN,58.2401949684,114102,67.6430752499,0.5913287817,91.2202281321,835.6548445622,49738,168.7523295218,1.8520941648,1.7210033333,2.00183,1.8440788145,-0.00615343,0.0407418,,12.3538860626
51360,session_1,rest_1,MAX_MUN,69.3255794268,116924,90.1348986156,0.5865290567,65.0127696559,898.778242151,46916,181.1699284021,1.8213660715,1.69973,2.0186166667,1.7609909345,-0.00585915,0.0552935,,9.9714789272
51361,session_1,rest_1,MAX_MUN,67.204175729,119105,85.3855728615,0.5777715492,69.3753285671,888.6866373579,44735,171.3557554165,1.8858931299,1.7814466667,2.1171566667,1.7783818439,-0.00380505,0.0562657,,10.4079249875
51362,session_1,rest_1,MAX_MUN,60.742410021,84382,82.7583034327,0.5608426754,73.2374471334,858.0917866175,30306,188.4065838649,1.7866409852,1.7880866667,2.0181669874,1.580397693,-0.00454032,0.039815,,10.3686488367
51363,session_1,rest_1,MAX_MUN,56.4628884124,85795,71.9451775847,0.5463653425,97.3347001497,884.1633367613,28893,179.9276758407,1.7891374244,1.7570666667,2.0602063392,1.5820954203,-0.0138261,0.030313,,12.2894037716
51364,session_1,rest_1,MAX_MUN,72.11480889,79387,107.3933460578,0.5964727373,54.0145154493,931.7832647169,35301,188.8480073015,1.7218647072,1.6407266667,1.9880131753,1.5650955902,-0.00963302,0.0698899,,8.6763593735
51365,session_1,rest_1,MAX_MUN,59.2424397981,85277,82.1509502312,0.5548490825,75.7449762882,864.3486314989,29411,172.9740354589,1.8352777656,1.7745666667,2.1343731637,1.632079687,-0.0092389,0.0412724,,10.5214684561
51366,session_1,rest_1,MAX_MUN,83.2943729784,78745,113.3649947139,0.6092879507,47.3209019598,944.3080400112,35943,211.5504779549,1.9398335919,1.90332,2.2658498199,1.6925815981,-0.00694993,0.0687331,,8.3298027084
51367,session_1,rest_1,MAX_MUN,68.5621100279,82222,94.5336304609,0.5823265907,58.2193539759,872.3140983748,32466,181.7910141787,1.7757095339,1.7395633333,2.0372704857,1.5798931476,0.00266527,0.0543002,,9.2275531377
51368,session_1,rest_1,MAX_MUN,76.3776377063,80372,103.0211875467,0.6013094679,47.3306787157,858.4489044121,34316,203.7359439094,1.7651505555,1.76579,1.9998468256,1.5574317844,0.0109226,0.0458192,,8.3327413016
51369,session_1,rest_1,MAX_MUN,85.6598563084,78209,107.1840547137,0.6188521303,48.7052377446,935.2906660085,36479,205.3187524256,1.9008725982,1.8638533333,2.1649368387,1.7021660567,-0.00437044,0.0422368,,8.7260243
51370,session_1,rest_1,MAX_MUN,74.5116976463,78145,104.2088862762,0.6114974682,48.6905786424,875.3144005658,36543,181.3312246057,1.8261710302,1.76876,2.1205494944,1.6237020616,-0.0134506,0.0782904,,8.3996138126
51371,session_1,rest_1,MAX_MUN,76.9465130552,80038,99.4440371971,0.6046329024,51.5473608405,880.7932177006,34650,197.8826888164,1.8718596894,1.85611,2.11709,1.6690795093,-0.013041,0.0538905,,8.8571747741
51372,session_1,rest_1,MAX_MUN,58.9886902492,85031,86.7148657004,0.5508610477,74.7850979292,887.2815939804,29657,187.8984527123,1.7952048356,1.75581,2.0640334974,1.5964251384,-0.00723186,0.043123,,10.2321739971
51373,session_1,rest_1,MAX_MUN,89.5682001682,72682,111.407305781,0.6584730116,39.6176375346,882.5174489168,42006,175.2500878584,1.807406509,1.7389133333,2.06065,1.6477274156,-0.013639,0.0755265,,7.9215401784
51456,session_1,rest_1,CALTECH,49.2788308266,110666,67.0607991057,0.5249846701,60.9179889296,623.8970641107,28598,180.665866541,2.0972484286,2.0223914286,2.1141339977,2.1575054203,-0.00370469,0.0201624,,9.303454066
51457,session_1,rest_1,CALTECH,53.140349394,108626,67.6421940258,0.5348279514,71.1564086054,702.9173769509,30638,180.1065860271,2.1835912798,2.0841142857,2.2847882602,2.1864854164,-0.0206581,0.0523064,,10.3916998417
51458,session_1,rest_1,CALTECH,44.0176094632,113572,58.0704745679,0.5030050094,81.4546295546,639.6870218326,25692,152.6120486723,1.9591198665,1.8334257143,2.0405482934,2.0098911547,-0.0174164,0.0386644,,11.0157016383
51459,session_1,rest_1,CALTECH,42.4721365965,110767,62.4128062384,0.5056286361,82.0089517959,663.819198533,28497,163.6267963777,2.1715884235,2.1004,2.2719939762,2.1459654219,-0.0139494,0.0295334,,10.6359453859
51460,session_1,rest_1,CALTECH,35.2647216072,114024,46.4226130031,0.4840471675,108.5917489139,587.7062839896,25240,153.8011399283,2.1177169986,2.0829685714,2.1683197046,2.1027997135,-0.0171378,0.0257364,,12.6599139077
51461,session_1,rest_1,CALTECH,44.0564697578,112470,67.919283768,0.4852695271,97.3133778493,776.3100872229,26794,187.2419295113,2.0052597559,1.9620828571,2.1652342857,1.8979703147,-0.018566,0.0620033,,11.4298921331
51462,session_1,rest_1,CALTECH,40.0754722765,107856,51.9077543662,0.5235928482,92.9400901949,611.7161942827,31408,159.6511379867,2.3458741259,2.20858,2.4746796629,2.3620111068,-0.0268243,0.049478,,11.7846784503
51463,session_1,rest_1,CALTECH,37.3862669543,106401,48.5415906599,0.5157398644,131.6999059418,680.7782550741,32863,175.9200488533,2.278077298,2.1312,2.3881201627,2.3228744439,-0.0274311,0.0469934,,14.0246383734
51464,session_1,rest_1,CALTECH,55.6038496856,104289,69.4721694462,0.5532670776,73.2529644662,734.8104393877,34975,200.1661983391,2.2711144404,2.1597714286,2.3051315856,2.352954446,-0.0234559,0.0578089,,10.5770475465
51465,session_1,rest_1,CALTECH,46.2942800566,112092,69.9001839943,0.5008227136,74.3670231397,701.6112959422,27172,174.8204611189,2.0546934304,1.95828,2.267311583,1.9536868666,0.00192858,0.0342801,,10.037331175
51466,session_1,rest_1,CALTECH,42.930641207,111343,53.9122834941,0.5192634969,77.6094620775,587.286378164,27921,153.9724042578,1.9929027214,1.9271085714,2.0814854307,1.973236874,-0.0145927,0.0337021,,10.893368637
51467,session_1,rest_1,CALTECH,40.4394726693,110439,51.8016502908,0.519919804,82.3838810939,580.4657989212,28825,137.2934309168,2.1241027124,1.9902514286,2.1856768451,2.2030911284,-0.0133123,0.0374156,,11.2055464577
51468,session_1,rest_1,CALTECH,52.5360664522,109621,63.2112269485,0.5303721109,79.1967436512,709.7828502717,29643,176.7039162277,2.2469398469,2.0885057143,2.3769825333,2.2851396887,-0.023291,0.0467858,,11.2287466094
51469,session_1,rest_1,CALTECH,45.6051041564,111660,57.8005359443,0.5128385693,82.9325270307,648.8690180316,27604,168.8332610368,2.1346455689,2.0090028571,2.1713625613,2.2297939819,-0.0123388,0.035075,,11.2260034865
51470,session_1,rest_1,CALTECH,51.0267276362,106345,69.3458081063,0.5455765963,61.2077640643,649.3538119698,32919,179.0479970558,2.1677027095,2.0889085714,2.217422555,2.1990339861,-0.0188351,0.0324909,,9.3639951672
51471,session_1,rest_1,CALTECH,37.0992194106,118006,46.2774842972,0.4706050231,105.1532890593,586.751925555,21258,160.1609300988,2.3147969852,2.2478571429,2.4388282392,2.2624996918,-0.00477301,0.03169,,12.6789935638
51472,session_1,rest_1,CALTECH,55.5142981598,105699,81.6260291538,0.5504714478,52.3432171267,691.6914408189,33565,177.8364348561,2.2565112749,2.1772171429,2.3639025351,2.2324454101,-0.018909,0.047918,,8.4739077472
51473,session_1,rest_1,CALTECH,42.879416068,112975,52.1358951309,0.5171560451,76.6256694426,574.8793230792,26289,136.6679848079,2.0173655769,1.9767714286,2.0806597165,1.9961682995,-0.0123554,0.0380742,,11.0265551524
51474,session_1,rest_1,CALTECH,44.8671537063,109284,64.8750426988,0.5310481371,58.4008969034,584.3066294585,29980,148.1229131037,2.3897684086,2.3099857143,2.4850339472,2.3775253904,-0.0140424,0.041874,,9.00664732
51475,session_1,rest_1,CALTECH,43.7028751879,109095,54.0435049329,0.5333769172,71.1564490539,565.1122018722,30169,156.1259680622,2.2225198486,2.1198257143,2.3010711151,2.2506454077,-0.0214625,0.0455353,,10.4566164347
51476,session_1,rest_1,CALTECH,42.1827289975,108525,60.6265621021,0.5254192623,67.9199719337,586.8258610445,30739,161.7102293089,2.211934135,2.0943771429,2.318736827,2.2284825535,-0.0238627,0.0390504,,9.6793524273
51477,session_1,rest_1,CALTECH,40.2513582929,113525,53.8255015562,0.4957728716,83.6994929598,590.0269573715,25739,173.1076147568,2.2335855621,2.1187171429,2.3615682497,2.227068268,-0.0215412,0.0461031,,10.9618478289
51478,session_1,rest_1,CALTECH,43.5503861921,112885,58.2034433919,0.5022769515,84.4958752775,648.5053809535,26379,161.1286569442,2.0734027159,1.9778742857,2.1330739951,2.1127397122,-0.0199555,0.0361944,,11.1420449231
51479,session_1,rest_1,CALTECH,37.8279818446,114463,56.8356481233,0.4739468206,102.319706012,668.9940372115,24801,171.4286046073,2.1284884264,2.0426971429,2.179056846,2.1664111334,-0.0147475,0.0277401,,11.7706766669
51480,session_1,rest_1,CALTECH,33.9843368584,115814,46.9361828698,0.4730767524,105.7018730241,577.8435259435,23450,145.0271758225,2.1670198524,2.1286171429,2.288716831,2.088811144,-0.00723473,0.0269613,,12.3112594722
51481,session_1,rest_1,CALTECH,40.6274658122,109944,56.6044066297,0.5180848837,70.9788505812,563.4210887615,29320,164.7163463748,2.2682312741,2.2029857143,2.3811825327,2.2246311255,-0.0143079,0.0409776,,9.9536612485
51482,session_1,rest_1,CALTECH,38.9750574975,113690,53.3631550133,0.49052722,95.2637335639,627.0209840861,25574,151.1021585351,2.0655055736,1.9998142857,2.1388854229,2.0601597193,-0.0169164,0.03851,,11.7500733217
51483,session_1,rest_1,CALTECH,42.4470105451,112293,56.5397159652,0.5111690791,74.5046782368,591.3415466817,26971,150.7550155727,2.1097912849,2.0378914286,2.1313454239,2.1621425626,-0.00546091,0.0338623,,10.4588701338
51484,session_1,rest_1,CALTECH,44.6553962043,109795,63.6529117166,0.519338617,70.714585869,634.044305338,29469,159.8857479198,2.1404284256,2.0346371429,2.2348254098,2.1566082776,-0.0251168,0.0609395,,9.9609631082
51485,session_1,rest_1,CALTECH,47.3328838356,110700,64.002492319,0.5239887756,65.439565367,623.4764849965,28564,161.1093754384,2.100982714,2.0358228571,2.1459082791,2.1228368536,-0.0254274,0.0458922,,9.7414407222
51486,session_1,rest_1,CALTECH,44.2663730065,107988,61.9167065368,0.527644255,72.0358008573,624.0984515697,31276,166.9175905297,2.2255198484,2.1070485714,2.3553939648,2.2210368403,-0.0225187,0.0466421,,10.0796454863
51487,session_1,rest_1,CALTECH,46.5828614879,113524,71.8314276473,0.5142558547,48.2956877678,577.4124361604,25740,143.6045495859,2.1611484242,2.0729171429,2.2850682601,2.1309511383,0.0160441,0.0171272,,8.0384374232
51488,session_1,rest_1,CALTECH,35.8474828904,114494,50.8471458167,0.4725836659,110.3989666942,629.0561790028,24770,177.7307835774,2.2999598433,2.1249457143,2.4612225218,2.3262853974,-0.0140825,0.0274369,,12.3715140525
51489,session_1,rest_1,CALTECH,45.3097779319,108391,64.1394108711,0.5258843997,64.9900221196,605.2082117596,30873,185.8236900467,2.335922698,2.2688714286,2.3423568237,2.3983511018,-0.0310387,0.0516848,,9.4358243012
51490,session_1,rest_1,CALTECH,41.8848640303,112863,56.3103899523,0.5055708599,77.7054860371,599.7187866909,26401,151.7357617451,2.2471512755,2.1529685714,2.323751112,2.268139691,-0.00964305,0.0293083,,10.6502332376
